n r0 start_temp cooling_rate energy
2 4.242640687119286 2750 10 17.17312568112741
1 4.242640687119286 3000 4 17.175386882483764
2 4.242640687119286 1000 30 17.11177791116228
2 4.242640687119286 2500 9 17.210371698556866
2 4.242640687119286 1500 15 17.18304050314552
3 4.242640687119286 1500 8 17.11177028530634
2 4.242640687119286 1000 20 17.15423496668914
3 4.242640687119286 1250 11 17.152237494911084
2 4.242640687119286 1250 22 17.21252388322607
3 4.242640687119286 1000 9 17.218776846413142
2 4.242640687119286 3000 8 17.112375271625254
2 4.242640687119286 2000 29 17.2144532567032
1 4.242640687119286 3000 18 17.122778112202603
2 4.242640687119286 1250 4 17.101319417950968
1 4.242640687119286 1750 27 17.1296860116489
2 4.242640687119286 2250 16 17.21928690940922
2 4.242640687119286 1750 17 17.152536487339454
3 4.242640687119286 1000 25 17.15316664073726
2 4.242640687119286 2000 14 17.18557448679509
1 4.242640687119286 3000 5 17.101305160938256
2 4.242640687119286 2750 20 17.111785093811584
3 4.242640687119286 1250 7 17.18566522128123
3 4.242640687119286 1250 22 17.220762866081838
2 4.242640687119286 2500 23 17.214591794857952
2 4.242640687119286 3000 12 17.123453365700698
2 4.242640687119286 3000 28 17.13107928996456
2 4.242640687119286 2750 15 17.22615291664553
1 4.242640687119286 2750 21 17.15260656636925
2 4.242640687119286 2250 26 17.137634906779656
2 4.242640687119286 1000 25 17.242671096035696
2 4.242640687119286 2250 12 17.141516384381454
2 4.242640687119286 2500 13 17.136441987233816
3 4.242640687119286 1000 14 17.215597817318763
2 4.242640687119286 3000 17 17.163208932154497
3 4.242640687119286 1750 4 17.15077124486335
2 4.242640687119286 1250 5 17.15402993027854
3 4.242640687119286 1500 9 17.188331703224755
2 4.242640687119286 2500 18 17.182745863146387
2 4.242640687119286 2750 11 17.17029633814561
1 4.242640687119286 3000 6 17.172708772855806
3 4.242640687119286 1250 28 17.229269868485765
2 4.242640687119286 2250 21 17.24504265222485
2 4.242640687119286 3000 9 17.270417653040248
1 4.242640687119286 2750 26 17.13822609263908
3 4.242640687119286 1250 12 17.184851851187254
2 4.242640687119286 2000 19 17.192258779567194
3 4.242640687119286 1250 8 17.157821116101744
3 4.242640687119286 1500 13 17.1971991591058
3 4.242640687119286 1750 5 17.24276267216383
3 4.242640687119286 1250 17 17.196397595896812
3 4.242640687119286 1000 10 17.13656072783635
2 4.242640687119286 1250 18 17.240795542403937
2 4.242640687119286 1500 30 17.19422940634867
2 4.242640687119286 1250 6 17.129684146810177
2 4.242640687119286 1500 20 17.15422369316054
2 4.242640687119286 2000 24 17.16697234321535
3 4.242640687119286 1750 10 17.24148587678263
3 4.242640687119286 1000 20 17.12363339986377
2 4.242640687119286 1750 22 17.233212505979168
1 4.242640687119286 3000 23 17.195358050709125
1 4.242640687119286 3000 28 17.152734302014846
2 4.242640687119286 1750 4 17.216222648008035
2 4.242640687119286 1750 27 17.15269565731777
2 4.242640687119286 3000 13 17.22387104946234
1 4.242640687119286 2500 24 17.194551471238565
3 4.242640687119286 1500 19 17.218422569444467
2 4.242640687119286 2750 26 17.132169303160826
2 4.242640687119286 2250 17 17.13292599886246
2 4.242640687119286 1500 25 17.158145865249907
1 4.242640687119286 2250 27 17.18720374472618
3 4.242640687119286 1500 10 17.111792512901502
2 4.242640687119286 1000 21 17.206349517096772
2 4.242640687119286 2000 15 17.182918888600604
3 4.242640687119286 1750 6 17.237629803146447
2 4.242640687119286 2500 29 17.223678299638305
2 4.242640687119286 1750 18 17.149504855906414
2 4.242640687119286 2500 14 17.223248650401068
3 4.242640687119286 2000 7 17.11180810230968
1 4.242640687119286 2000 30 17.22849216836758
2 4.242640687119286 3000 23 17.173355236321157
2 4.242640687119286 2750 16 17.122627864436453
3 4.242640687119286 1000 15 17.111791553693244
2 4.242640687119286 2750 12 17.247288665152517
3 4.242640687119286 1750 16 17.235171589531824
3 4.242640687119286 1250 9 17.240417378013206
2 4.242640687119286 1250 28 17.111800565883584
2 4.242640687119286 1750 5 17.18799691365541
3 4.242640687119286 2250 4 17.199000580486516
3 4.242640687119286 1000 11 17.10129834839274
2 4.242640687119286 1250 23 17.11179914489275
3 4.242640687119286 1250 13 17.22669018325363
2 4.242640687119286 2750 21 17.131156074051674
2 4.242640687119286 3000 18 17.101290421581208
3 4.242640687119286 1500 25 17.22231488103526
3 4.242640687119286 1250 23 17.133021813421312
1 4.242640687119286 2500 29 17.111775760214808
3 4.242640687119286 1500 14 17.21570546291587
3 4.242640687119286 1750 7 17.16041433483923
3 4.242640687119286 1750 11 17.207558057266553
3 4.242640687119286 2000 13 17.254076937536478
2 4.242640687119286 2500 19 17.156649038003067
2 4.242640687119286 2500 24 17.111790555204323
3 4.242640687119286 2250 5 17.188427577807943
3 4.242640687119286 1000 26 17.133059550294067
2 4.242640687119286 1750 6 17.202555771630884
3 4.242640687119286 2000 8 17.131144422106818
3 4.242640687119286 2500 7 17.214208240316033
3 4.242640687119286 2250 10 17.141756314437337
3 4.242640687119286 1500 11 17.11177145809701
3 4.242640687119286 1250 18 17.152678536479634
2 4.242640687119286 1000 26 17.249738947108828
2 4.242640687119286 2250 27 17.111796407144553
2 4.242640687119286 3000 14 17.191799997893096
3 4.242640687119286 1750 22 17.209245634126923
2 4.242640687119286 2000 20 17.184130737038238
2 4.242640687119286 2250 22 17.27095088041326
2 4.242640687119286 2000 30 17.184548669289896
2 4.242640687119286 3000 29 17.26806749657986
3 4.242640687119286 2250 6 17.15385737446565
3 4.242640687119286 1750 8 17.256362713517852
3 4.242640687119286 1000 21 17.220454037789445
3 4.242640687119286 1000 12 17.244505283297325
2 4.242640687119286 2500 15 17.18438485440702
2 4.242640687119286 1500 21 17.12268994466694
3 4.242640687119286 2250 16 17.24550952093883
2 4.242640687119286 2250 18 17.22481986242046
3 4.242640687119286 1500 20 17.20892710940589
3 4.242640687119286 2000 19 17.242383680831207
2 4.242640687119286 2250 4 17.24035570150374
3 4.242640687119286 1750 17 17.164803775434763
3 4.242640687119286 1000 16 17.101321468845995
3 4.242640687119286 2500 8 17.157728001833988
2 4.242640687119286 2750 17 17.215706406536928
3 4.242640687119286 1250 14 17.1117757437327
3 4.242640687119286 1250 29 17.260940227950176
3 4.242640687119286 1750 28 17.1850803265909
3 4.242640687119286 2000 9 17.199458980316976
1 4.242640687119286 3000 24 17.111793226694296
2 4.242640687119286 1750 23 17.111782685689313
1 4.242640687119286 2750 27 17.275567283070114
3 4.242640687119286 1750 12 17.211297447877698
3 4.242640687119286 2750 4 17.22341148656116
2 4.242640687119286 2000 25 17.169647164013092
3 4.242640687119286 2250 11 17.152621938706318
3 4.242640687119286 2250 7 17.195110067196154
3 4.242640687119286 2000 14 17.111804031308367
3 4.242640687119286 1500 15 17.111806433291015
3 4.242640687119286 1500 12 17.1368246974252
3 4.242640687119286 2500 13 17.168455256793877
2 4.242640687119286 2250 5 17.129696854996077
3 4.242640687119286 2250 22 17.163610517273618
2 4.242640687119286 2750 27 17.141328039674818
2 4.242640687119286 1750 28 17.210369286226573
3 4.242640687119286 2000 25 17.288805750894884
2 4.242640687119286 3000 19 17.15421643602989
3 4.242640687119286 1750 9 17.1617431213539
2 4.242640687119286 1500 26 17.156748507434788
2 4.242640687119286 3000 24 17.123203677474155
2 4.242640687119286 2750 22 17.180079324978117
1 4.242640687119286 3000 29 17.143606207126204
3 4.242640687119286 2750 5 17.170581933957145
2 4.242640687119286 2500 20 17.1687251812875
3 4.242640687119286 2500 9 17.162025713355817
3 4.242640687119286 2750 10 17.25206604308213
2 4.242640687119286 3000 15 17.150274137611746
2 4.242640687119286 1250 24 17.11178846583589
3 4.242640687119286 1250 24 17.13174066991587
2 4.242640687119286 2500 30 17.12968306032794
3 4.242640687119286 2000 10 17.153887825546143
3 4.242640687119286 2250 8 17.14367752159715
2 4.242640687119286 2250 6 17.205783848884522
3 4.242640687119286 2250 28 17.174311127035253
3 4.242640687119286 1500 26 17.146488389923626
3 4.242640687119286 1250 19 17.132615506195982
2 4.242640687119286 2500 25 17.164301446085695
2 4.242640687119286 1250 29 17.14130761765341
3 4.242640687119286 3000 7 17.231730626087455
3 4.242640687119286 2750 6 17.11180909639113
3 4.242640687119286 1750 13 17.154298149018423
2 4.242640687119286 2750 4 17.12248790437974
2 4.242640687119286 2000 21 17.11178429267453
3 4.242640687119286 2250 12 17.214876816634927
3 4.242640687119286 2250 17 17.171228134201932
3 4.242640687119286 1000 17 17.236867304319805
3 4.242640687119286 1250 15 17.183682569417982
3 4.242640687119286 2750 16 17.111764539244312
2 4.242640687119286 2250 23 17.11177795944871
3 4.242640687119286 1750 18 17.208671750514412
3 4.242640687119286 1750 23 17.234195815556294
3 4.242640687119286 1000 27 17.214266314666872
3 4.242640687119286 2500 19 17.2165643812348
2 4.242640687119286 2750 18 17.19913630782428
3 4.242640687119286 2000 15 17.152531074230986
3 4.242640687119286 2500 14 17.251305323864496
1 4.242640687119286 2500 30 17.122646869541477
3 4.242640687119286 1000 22 17.22287069631175
3 4.242640687119286 2500 10 17.184513265289045
4 4.242640687119286 1000 4 17.111770969793103
3 4.242640687119286 2000 20 17.16511247288084
3 4.242640687119286 1500 16 17.19723800697873
3 4.242640687119286 1500 21 17.22927019086329
3 4.242640687119286 2250 9 17.229767952283265
2 4.242640687119286 1000 27 17.219405779191113
2 4.242640687119286 2750 5 17.17313333642905
3 4.242640687119286 2750 11 17.195059310830263
2 4.242640687119286 2250 28 17.11177391477733
3 4.242640687119286 2750 7 17.101295328204024
3 4.242640687119286 2750 22 17.18907655912256
3 4.242640687119286 3000 8 17.16472992431052
3 4.242640687119286 2000 11 17.241836876343612
3 4.242640687119286 3000 13 17.203100581779907
2 4.242640687119286 3000 30 17.152725611045433
3 4.242640687119286 2500 25 17.124617647781886
4 4.242640687119286 1000 5 17.24124061183653
2 4.242640687119286 1750 24 17.19289639395242
4 4.242640687119286 1000 10 17.190256293536077
2 4.242640687119286 3000 20 17.23839819898878
2 4.242640687119286 2750 6 17.185116809741004
3 4.242640687119286 1750 29 17.123205296668786
4 4.242640687119286 1250 7 17.262592884390017
3 4.242640687119286 1000 4 17.158020411397395
3 4.242640687119286 2250 23 17.182543212674716
2 4.242640687119286 2000 26 17.13749528841833
2 4.242640687119286 2500 21 17.215604670427552
3 4.242640687119286 3000 19 17.13675671887478
3 4.242640687119286 2250 13 17.197379321776744
3 4.242640687119286 1750 14 17.244550126437616
2 4.242640687119286 2750 23 17.17597734411285
3 4.242640687119286 2750 8 17.20476358675359
4 4.242640687119286 1000 6 17.25245418493441
2 4.242640687119286 3000 25 17.237472724643837
3 4.242640687119286 1250 30 17.12968971176851
3 4.242640687119286 2500 11 17.15966085067479
3 4.242640687119286 2000 26 17.239423048765758
2 4.242640687119286 2750 28 17.242419531640074
3 4.242640687119286 3000 9 17.122826883411534
3 4.242640687119286 1000 18 17.141421663087115
3 4.242640687119286 2750 28 17.152867570233624
3 4.242640687119286 1250 20 17.184426844686886
3 4.242640687119286 2750 17 17.12264985444727
2 4.242640687119286 1750 29 17.17170296066447
3 4.242640687119286 2750 12 17.190153238997105
2 4.242640687119286 1500 27 17.13067001567288
3 4.242640687119286 2250 18 17.1768450606643
3 4.242640687119286 1000 5 17.111781672363314
3 4.242640687119286 2500 15 17.21672318444939
4 4.242640687119286 1000 16 17.16473797181098
3 4.242640687119286 2000 16 17.253000879690802
3 4.242640687119286 2000 12 17.131572063173152
3 4.242640687119286 1250 25 17.162022995203976
3 4.242640687119286 1500 4 17.23373173998926
3 4.242640687119286 1750 19 17.13100213774983
4 4.242640687119286 1250 8 17.224080422940105
4 4.242640687119286 1500 4 17.22771883507353
3 4.242640687119286 3000 25 17.26269875037061
3 4.242640687119286 1500 17 17.198474344207995
3 4.242640687119286 1500 27 17.20127727403395
3 4.242640687119286 3000 14 17.167628437907606
1 4.242640687119286 3000 30 17.122735975579353
4 4.242640687119286 1000 11 17.208013211007774
3 4.242640687119286 2500 20 17.22728267859776
4 4.242640687119286 1000 7 17.173377868782943
4 4.242640687119286 1250 13 17.111779630482438
2 4.242640687119286 2500 26 17.244544050185738
3 4.242640687119286 1000 6 17.137409198097792
3 4.242640687119286 2750 9 17.177894838757634
3 4.242640687119286 1500 5 17.177697272705508
3 4.242640687119286 1000 23 17.17370922191811
2 4.242640687119286 2250 24 17.173983795838684
3 4.242640687119286 2250 29 17.24080406457142
3 4.242640687119286 1750 24 17.238961083960987
3 4.242640687119286 2000 21 17.152677815689312
4 4.242640687119286 1000 22 17.208357974299197
4 4.242640687119286 1500 5 17.24435914570955
3 4.242640687119286 1500 22 17.224907671597567
3 4.242640687119286 3000 10 17.15359660673355
3 4.242640687119286 2250 14 17.195174470899314
3 4.242640687119286 2500 12 17.211558970227692
2 4.242640687119286 1250 30 17.19368174172727
3 4.242640687119286 1750 15 17.14269176322507
4 4.242640687119286 1500 10 17.111774812068337
3 4.242640687119286 2750 23 17.152757601798058
3 4.242640687119286 1000 28 17.202815670076003
4 4.242640687119286 1250 19 17.199173468034672
4 4.242640687119286 1250 9 17.239492969727173
4 4.242640687119286 1000 8 17.233824922062947
3 4.242640687119286 2750 13 17.204044602189363
4 4.242640687119286 1000 28 17.111797402121333
3 4.242640687119286 1500 6 17.20634084527205
4 4.242640687119286 1750 7 17.14122286155117
2 4.242640687119286 3000 21 17.225647784330064
4 4.242640687119286 1500 6 17.19900532402093
4 4.242640687119286 2000 4 17.20050545965026
3 4.242640687119286 3000 20 17.166975785786086
4 4.242640687119286 1000 12 17.137248322834193
3 4.242640687119286 2750 18 17.152763751843512
3 4.242640687119286 2500 26 17.206373363757876
2 4.242640687119286 2250 29 17.15674932149858
3 4.242640687119286 2500 16 17.141359433247228
4 4.242640687119286 1500 16 17.262871017031674
4 4.242640687119286 1000 17 17.16473111419212
3 4.242640687119286 2250 19 17.152608920395945
4 4.242640687119286 1250 25 17.17753190536883
3 4.242640687119286 2000 17 17.242881917073113
3 4.242640687119286 2250 24 17.217845033350045
3 4.242640687119286 3000 15 17.180654597778332
4 4.242640687119286 1250 14 17.112016464562878
3 4.242640687119286 1250 21 17.122603624477865
4 4.242640687119286 1750 13 17.12969706425788
3 4.242640687119286 1500 18 17.22387636123462
3 4.242640687119286 3000 11 17.23939403218865
2 4.242640687119286 2750 24 17.265616375470533
4 4.242640687119286 2000 5 17.165067516027783
2 4.242640687119286 3000 26 17.218277437632324
2 4.242640687119286 2000 27 17.111807825582847
4 4.242640687119286 1500 7 17.15269491674577
4 4.242640687119286 1500 11 17.250381586836898
3 4.242640687119286 1750 20 17.234437862559904
4 4.242640687119286 1000 9 17.20294143729747
4 4.242640687119286 1750 8 17.175038009957127
4 4.242640687119286 1250 10 17.209798389430063
3 4.242640687119286 2000 27 17.153886702764915
4 4.242640687119286 2000 10 17.22050181895785
3 4.242640687119286 1750 30 17.101303808541413
3 4.242640687119286 2250 15 17.165317391202965
2 4.242640687119286 2750 29 17.190790775387498
3 4.242640687119286 2500 21 17.19347098771439
4 4.242640687119286 1500 22 17.178444279442857
3 4.242640687119286 2750 29 17.111777590605428
4 4.242640687119286 2000 6 17.236002384640813
3 4.242640687119286 1250 26 17.101265322948976
4 4.242640687119286 2250 7 17.244222279557007
3 4.242640687119286 2750 14 17.194038729463188
3 4.242640687119286 2000 4 17.14144801796636
3 4.242640687119286 1500 28 17.19550330608162
4 4.242640687119286 1750 19 17.205348392754473
4 4.242640687119286 1000 13 17.123012741913783
3 4.242640687119286 3000 26 17.214776348227133
2 4.242640687119286 1750 30 17.175821172538782
3 4.242640687119286 2000 22 17.120497094945293
4 4.242640687119286 1500 8 17.15309460240296
3 4.242640687119286 1000 24 17.15267870115711
4 4.242640687119286 2000 16 17.18994814517546
4 4.242640687119286 1000 23 17.131053045958684
3 4.242640687119286 1500 23 17.241568427808495
3 4.242640687119286 1750 25 17.176653100166163
4 4.242640687119286 1750 9 17.1652495132798
4 4.242640687119286 1250 20 17.202469571772028
3 4.242640687119286 3000 12 17.194421296583297
2 4.242640687119286 2500 27 17.220485741293885
3 4.242640687119286 2750 24 17.17637892688151
4 4.242640687119286 1750 14 17.150233229629837
3 4.242640687119286 2750 19 17.173774844437823
4 4.242640687119286 1250 15 17.11179103532247
4 4.242640687119286 2500 4 17.180746192095896
4 4.242640687119286 1750 25 17.19830775424761
4 4.242640687119286 1250 11 17.25159233804409
3 4.242640687119286 2500 17 17.189005582982723
4 4.242640687119286 2000 11 17.199204947081633
4 4.242640687119286 1500 28 17.215479012731144
4 4.242640687119286 1500 17 17.184625472010254
4 4.242640687119286 1500 12 17.223586372518444
3 4.242640687119286 2000 5 17.13103964334524
4 4.242640687119286 2000 7 17.137836516431488
3 4.242640687119286 3000 16 17.19382269186091
4 4.242640687119286 2250 13 17.189645492242583
4 4.242640687119286 1000 18 17.253430900346412
3 4.242640687119286 2250 30 17.185414012890625
4 4.242640687119286 2250 8 17.178647402819728
3 4.242640687119286 3000 21 17.111796076829858
3 4.242640687119286 2000 18 17.192788130051213
3 4.242640687119286 2250 20 17.132005167458814
4 4.242640687119286 2500 5 17.130847891586498
4 4.242640687119286 1500 9 17.190930050388378
4 4.242640687119286 2500 10 17.217870583945842
3 4.242640687119286 2500 4 17.111776806746963
3 4.242640687119286 1000 29 17.180640002236906
4 4.242640687119286 1000 29 17.122568562341428
3 4.242640687119286 2000 6 17.242735926136614
4 4.242640687119286 2250 19 17.192610716852833
4 4.242640687119286 1750 10 17.13779192876914
4 4.242640687119286 2000 8 17.14139016687349
4 4.242640687119286 2000 22 17.13098227184243
4 4.242640687119286 1250 26 17.193057061417345
3 4.242640687119286 2500 27 17.248122985577762
3 4.242640687119286 2750 15 17.111779735344985
3 4.242640687119286 1750 21 17.16368755715384
4 4.242640687119286 1000 14 17.212854903477893
3 4.242640687119286 2250 25 17.154111237189262
4 4.242640687119286 2250 9 17.15814999093713
3 4.242640687119286 2500 5 17.220859727868056
4 4.242640687119286 2500 6 17.196025086939706
4 4.242640687119286 2000 12 17.144278811603918
4 4.242640687119286 2750 7 17.111784640182265
4 4.242640687119286 1250 12 17.23070000213011
2 4.242640687119286 2250 30 17.111794495464636
4 4.242640687119286 2000 17 17.248521701766656
4 4.242640687119286 1500 13 17.153505489930915
4 4.242640687119286 2000 28 17.111780593922695
3 4.242640687119286 2500 22 17.158146527280792
2 4.242640687119286 3000 27 17.15302909873148
4 4.242640687119286 1250 16 17.132131663834542
4 4.242640687119286 1750 15 17.19013232023609
4 4.242640687119286 1500 23 17.122702721896793
4 4.242640687119286 2500 16 17.19401610419677
4 4.242640687119286 2250 25 17.130715877349687
4 4.242640687119286 1750 20 17.163554424915212
4 4.242640687119286 2250 14 17.201287462670443
3 4.242640687119286 2000 28 17.233822373441
3 4.242640687119286 3000 17 17.152692966112873
4 4.242640687119286 3000 4 17.11179496618903
4 4.242640687119286 2000 9 17.161190314306012
4 4.242640687119286 2500 11 17.101270810648245
3 4.242640687119286 2500 6 17.15353828072397
4 4.242640687119286 1500 18 17.254894138387684
2 4.242640687119286 2750 30 17.158133014838782
4 4.242640687119286 1250 21 17.18385982094945
3 4.242640687119286 2500 18 17.163016605904943
4 4.242640687119286 1000 24 17.205063490022308
3 4.242640687119286 2750 20 17.13056179305214
4 4.242640687119286 2500 7 17.144618862023712
3 4.242640687119286 2000 23 17.22727408482737
4 4.242640687119286 1750 11 17.111773019449664
4 4.242640687119286 2750 13 17.13109066449205
4 4.242640687119286 2750 8 17.212959899520147
4 4.242640687119286 1000 19 17.23981226821725
3 4.242640687119286 1250 27 17.15416478565983
4 4.242640687119286 2500 22 17.111792988334837
3 4.242640687119286 1750 26 17.15258460167305
4 4.242640687119286 2250 10 17.154369619873837
3 4.242640687119286 1500 24 17.111781527374983
3 4.242640687119286 2750 30 17.153628490032414
4 4.242640687119286 3000 5 17.154021981653877
3 4.242640687119286 3000 27 17.173724243413787
3 4.242640687119286 2750 25 17.12324078386309
4 4.242640687119286 3000 10 17.2189771036319
3 4.242640687119286 1500 29 17.180061080355863
4 4.242640687119286 1000 15 17.260187351800596
4 4.242640687119286 2000 13 17.179683747183923
3 4.242640687119286 3000 22 17.11179592608382
3 4.242640687119286 2250 21 17.153911984732268
4 4.242640687119286 1750 26 17.21210376587084
3 4.242640687119286 3000 4 17.184093658072
4 4.242640687119286 2500 8 17.12970279147389
4 4.242640687119286 2250 20 17.237888859632854
4 4.242640687119286 1500 14 17.152923120240455
4 4.242640687119286 2750 19 17.146572503738078
4 4.242640687119286 1500 29 17.131013410597866
4 4.242640687119286 3000 6 17.141872445902308
4 4.242640687119286 2500 12 17.111804758536714
4 4.242640687119286 2750 9 17.141874699535748
4 4.242640687119286 1750 16 17.10129400120089
4 4.242640687119286 3000 16 17.176455821260895
4 4.242640687119286 2250 15 17.20053148978633
4 4.242640687119286 2500 28 17.203759999720635
4 4.242640687119286 2000 23 17.259314111976515
4 4.242640687119286 2000 18 17.111777103432097
4 4.242640687119286 1250 17 17.15251667212928
4 4.242640687119286 1750 12 17.111777798933115
4 4.242640687119286 2500 17 17.10125232709231
3 4.242640687119286 3000 5 17.185101377855666
4 4.242640687119286 2250 11 17.192172415236495
4 4.242640687119286 2750 14 17.15809045820411
4 4.242640687119286 3000 11 17.205703299771663
4 4.242640687119286 2750 25 17.111925000648718
3 4.242640687119286 3000 18 17.250186707338802
4 4.242640687119286 1250 27 17.1647521613718
3 4.242640687119286 2250 26 17.217124717172727
3 4.242640687119286 1000 30 17.15454692862474
3 4.242640687119286 2500 28 17.151114347941395
4 4.242640687119286 3000 7 17.177151890838758
4 4.242640687119286 1000 30 17.20481959181972
4 4.242640687119286 1750 21 17.126219194259704
4 4.242640687119286 2500 9 17.175497420931986
3 4.242640687119286 2500 23 17.185914860581445
4 4.242640687119286 1500 19 17.2036122054454
4 4.242640687119286 1500 24 17.174568686316082
4 4.242640687119286 2000 14 17.216062808012023
3 4.242640687119286 3000 6 17.22634370371047
4 4.242640687119286 3000 22 17.131076816742784
3 4.242640687119286 2750 21 17.211105428410207
4 4.242640687119286 1250 22 17.11179315047321
4 4.242640687119286 2750 10 17.131046922964416
4 4.242640687119286 1000 20 17.1117840403206
4 4.242640687119286 2250 26 17.15355542993902
4 4.242640687119286 1250 4 17.200116008243064
4 4.242640687119286 2000 29 17.122751877743774
4 4.242640687119286 2500 13 17.176321171389226
4 4.242640687119286 1500 15 17.202648963405785
3 4.242640687119286 2000 24 17.180215746290543
4 4.242640687119286 1000 25 17.132652995438608
4 4.242640687119286 2500 23 17.131982504078138
4 4.242640687119286 2250 12 17.25613103686048
4 4.242640687119286 3000 8 17.182646554640627
3 4.242640687119286 2000 29 17.191317645330766
4 4.242640687119286 3000 28 17.149452299170047
4 4.242640687119286 3000 12 17.149505214510846
4 4.242640687119286 2250 16 17.167066230115935
4 4.242640687119286 1250 5 17.18491488659638
4 4.242640687119286 3000 17 17.244569727363324
3 4.242640687119286 3000 23 17.260589218268386
4 4.242640687119286 1750 17 17.166289549435444
4 4.242640687119286 2750 20 17.208241271323708
3 4.242640687119286 1750 27 17.111787329520872
3 4.242640687119286 2750 26 17.26248173402746
4 4.242640687119286 2250 21 17.131106257811354
4 4.242640687119286 2750 15 17.20394526665287
4 4.242640687119286 1250 18 17.212958182583428
4 4.242640687119286 2000 19 17.225816509823673
4 4.242640687119286 2500 18 17.131252750958726
3 4.242640687119286 3000 28 17.142649949703713
4 4.242640687119286 2750 11 17.172733973921314
4 4.242640687119286 1750 27 17.210019693786748
3 4.242640687119286 1500 30 17.198990505600676
4 4.242640687119286 1250 6 17.160504846533662
4 4.242640687119286 2000 15 17.132709853185695
4 4.242640687119286 3000 9 17.178407908808232
4 4.242640687119286 2000 24 17.228984332851734
4 4.242640687119286 2500 14 17.16606313912638
4 4.242640687119286 1500 20 17.14153161497
4 4.242640687119286 1500 30 17.133202713574605
4 4.242640687119286 1750 22 17.178393863249664
4 4.242640687119286 2500 29 17.18528921298816
4 4.242640687119286 3000 13 17.137585154792966
4 4.242640687119286 2750 26 17.14125830954309
3 4.242640687119286 2500 24 17.260240427939017
4 4.242640687119286 1000 21 17.199526498139534
4 4.242640687119286 3000 23 17.200319041184585
4 4.242640687119286 1250 23 17.179750034287697
3 4.242640687119286 2250 27 17.132076406432816
4 4.242640687119286 1750 4 17.131020551315892
4 4.242640687119286 1250 28 17.164744678415335
4 4.242640687119286 1500 25 17.164836406815
4 4.242640687119286 2750 12 17.13296422842952
4 4.242640687119286 2250 17 17.12798049824265
3 4.242640687119286 2500 29 17.21466503777826
4 4.242640687119286 2750 16 17.223893950298034
4 4.242640687119286 1750 18 17.242897264150745
4 4.242640687119286 3000 18 17.1558051640145
4 4.242640687119286 2250 27 17.141264067147652
4 4.242640687119286 1750 5 17.23343405857434
4 4.242640687119286 2500 24 17.18584077126845
4 4.242640687119286 1000 26 17.101308050243404
4 4.242640687119286 2500 19 17.20671898464844
4 4.242640687119286 2000 20 17.193493834806603
4 4.242640687119286 2750 21 17.131076295651802
4 4.242640687119286 2250 22 17.182152022501626
3 4.242640687119286 3000 24 17.226275632965727
4 4.242640687119286 2000 30 17.14948254319461
4 4.242640687119286 2500 15 17.232519743606993
4 4.242640687119286 3000 29 17.242847405031014
4 4.242640687119286 3000 14 17.1149331012804
4 4.242640687119286 1750 6 17.23231264682213
3 4.242640687119286 2000 30 17.220102562551947
3 4.242640687119286 2750 27 17.129859974808223
4 4.242640687119286 2250 4 17.172531591367516
4 4.242640687119286 1500 21 17.122510835136715
3 4.242640687119286 3000 29 17.210499571997133
4 4.242640687119286 2000 25 17.129710446848073
4 4.242640687119286 1750 28 17.21133074207572
4 4.242640687119286 1750 23 17.204829703797103
4 4.242640687119286 2250 18 17.227035777665517
4 4.242640687119286 2250 5 17.132040611834423
4 4.242640687119286 2750 17 17.152697978649176
4 4.242640687119286 3000 19 17.2141723502601
4 4.242640687119286 1250 24 17.19021857789774
4 4.242640687119286 3000 24 17.13338675332368
4 4.242640687119286 2750 27 17.219050060200896
4 4.242640687119286 1500 26 17.164056939480076
4 4.242640687119286 2250 6 17.17317045992608
4 4.242640687119286 2500 20 17.190757040131853
4 4.242640687119286 2500 30 17.157419447480187
4 4.242640687119286 3000 15 17.122560382057493
4 4.242640687119286 2000 21 17.193902474540522
4 4.242640687119286 2750 22 17.24953273357049
4 4.242640687119286 1250 29 17.158401752472134
4 4.242640687119286 2250 23 17.15780404710525
4 4.242640687119286 2500 25 17.2647069960002
3 4.242640687119286 2500 30 17.22327335698499
4 4.242640687119286 2750 4 17.111780104197567
4 4.242640687119286 2250 28 17.15276570560271
4 4.242640687119286 1000 27 17.152533414379825
4 4.242640687119286 2750 5 17.23795180688938
4 4.242640687119286 2750 18 17.16428946560802
4 4.242640687119286 3000 30 17.190526241248236
4 4.242640687119286 2000 26 17.205484486348926
4 4.242640687119286 1750 24 17.20783113191387
4 4.242640687119286 3000 20 17.154462212804024
4 4.242640687119286 2750 6 17.111778990792118
4 4.242640687119286 1750 29 17.165329832065677
3 4.242640687119286 3000 30 17.250025116535276
4 4.242640687119286 2500 21 17.176934417782487
4 4.242640687119286 3000 25 17.141237569875493
4 4.242640687119286 2750 23 17.184863206442877
4 4.242640687119286 1500 27 17.180736301217042
4 4.242640687119286 2750 28 17.152555926977982
4 4.242640687119286 2250 24 17.152560299847693
4 4.242640687119286 2500 26 17.211143487908124
4 4.242640687119286 1250 30 17.115927631163245
4 4.242640687119286 2250 29 17.201545120718677
4 4.242640687119286 3000 21 17.152513315796423
4 4.242640687119286 2000 27 17.188318274038416
4 4.242640687119286 3000 26 17.101322014313293
4 4.242640687119286 1750 30 17.217048713548863
4 4.242640687119286 2750 24 17.13104407805222
4 4.242640687119286 2750 29 17.111774859532623
4 4.242640687119286 2500 27 17.186095527176715
4 4.242640687119286 2250 30 17.217880120489554
