n r0 friction energy
1 4.242640687119286 0.6210108459405602 17.158210766631797
0 4.242640687119286 0.7126353969809708 17.130522268414563
1 4.242640687119286 0.7533574196655975 17.15250671182968
0 4.242640687119286 0.8449819707060082 17.195314193676847
0 4.242640687119286 0.5802888232559333 17.174394040171798
0 4.242640687119286 0.44794224953089595 17.210464132511564
1 4.242640687119286 0.8857039933906351 17.180738292381083
1 4.242640687119286 1.0180505671156725 17.14011662356169
0 4.242640687119286 0.31559567580585846 17.15283368093401
0 4.242640687119286 0.9773285444310456 17.246951944546513
1 4.242640687119286 0.3563176984904854 17.22393348220419
0 4.242640687119286 0.1934296077519778 17.197645968453276
2 4.242640687119286 0.2748736531212316 17.15684506896283
0 4.242640687119286 0.06108303402694035 17.131982038229697
2 4.242640687119286 0.14252707939619416 17.12255484105426
2 4.242640687119286 0.5395668005713065 17.247876140994386
1 4.242640687119286 0.4988447778866795 17.131003205976718
2 4.242640687119286 0.407220226846269 17.12971692363142
0 4.242640687119286 0.7228159026521275 17.227889593982717
1 4.242640687119286 0.23415163043660467 17.17420111153042
1 4.242640687119286 0.10180505671156727 17.188210010387962
1 4.242640687119286 0.8958844990617919 17.173499167631043
0 4.242640687119286 0.9875090501022024 17.130758377165378
1 4.242640687119286 0.6311913516117169 17.174855427289216
2 4.242640687119286 0.010180505671156725 17.153030646304263
1 4.242640687119286 0.7635379253367544 17.217871307219056
0 4.242640687119286 0.8551624763771649 17.111782915087694
0 4.242640687119286 0.59046932892709 17.1527170878039
0 4.242640687119286 0.4581227552020526 17.153892759156424
0 4.242640687119286 0.3257761814770152 17.14122565132589
1 4.242640687119286 0.36649820416164214 17.235068690915725
0 4.242640687119286 0.2036101134231345 17.111782643490614
2 4.242640687119286 0.15270758506735085 17.11178461142363
2 4.242640687119286 0.28505415879238827 17.155842767373105
0 4.242640687119286 0.07126353969809707 17.186037380369147
2 4.242640687119286 0.5497473062424632 17.237806003904286
1 4.242640687119286 0.5090252835578363 17.23864785411989
0 4.242640687119286 0.7329964083232843 17.250856349897557
2 4.242640687119286 0.4174007325174257 17.181364514314286
1 4.242640687119286 0.9060650047329485 17.240004835386934
2 4.242640687119286 0.02036101134231345 17.164612866117096
0 4.242640687119286 0.997689555773359 17.244977262315906
1 4.242640687119286 0.11198556238272396 17.111784977603932
1 4.242640687119286 0.6413718572828736 17.228766245289385
0 4.242640687119286 0.8653429820483216 17.241907280123602
1 4.242640687119286 0.773718431007911 17.12273476263496
1 4.242640687119286 0.2443321361077614 17.186183579998605
0 4.242640687119286 0.33595668714817195 17.212823092089764
0 4.242640687119286 0.46830326087320934 17.248559066484507
0 4.242640687119286 0.6006498345982468 17.15266660411223
1 4.242640687119286 0.3766787098327989 17.22159989036579
0 4.242640687119286 0.21379061909429123 17.131837585402174
2 4.242640687119286 0.295234664463545 17.164607446167395
2 4.242640687119286 0.1628880907385076 17.219100660348815
2 4.242640687119286 0.5599278119136198 17.14925003947667
0 4.242640687119286 0.0814440453692538 17.184528232703077
2 4.242640687119286 0.030541517013470174 17.222146174188822
2 4.242640687119286 0.42758123818858246 17.19345003020095
1 4.242640687119286 0.519205789228993 17.12328372446557
0 4.242640687119286 1.0078700614445157 17.1117912489984
0 4.242640687119286 0.743176913994441 17.207422695123654
1 4.242640687119286 0.25451264177891814 17.11178565823517
1 4.242640687119286 0.1221660680538807 17.149439105291776
1 4.242640687119286 0.6515523629540304 17.111778030167955
1 4.242640687119286 0.9162455104041052 17.207830070552454
1 4.242640687119286 0.7838989366790677 17.154097163470617
0 4.242640687119286 0.6108303402694035 17.19215544813872
0 4.242640687119286 0.8755234877194784 17.14111925223477
0 4.242640687119286 0.34613719281932864 17.129798129806446
0 4.242640687119286 0.47848376654436603 17.131968934289635
1 4.242640687119286 0.3868592155039555 17.252791641520936
0 4.242640687119286 0.22397112476544798 17.237585122142338
2 4.242640687119286 0.30541517013470176 17.111794524931504
2 4.242640687119286 0.5701083175847765 17.176803957612037
2 4.242640687119286 0.0407220226846269 17.176745198502125
2 4.242640687119286 0.17306859640966432 17.222523780552407
0 4.242640687119286 0.09162455104041053 17.157980581023654
0 4.242640687119286 0.7533574196655975 17.219885416276348
1 4.242640687119286 0.5293862949001498 17.176913827328065
2 4.242640687119286 0.4377617438597392 17.15519050140518
0 4.242640687119286 1.0180505671156725 17.227143593516608
1 4.242640687119286 0.9264260160752619 17.165415298958912
1 4.242640687119286 0.7940794423502245 17.222539546046818
1 4.242640687119286 0.13234657372503744 17.233193326295748
1 4.242640687119286 0.2646931474500749 17.157511663099484
0 4.242640687119286 0.8857039933906351 17.14204523358398
1 4.242640687119286 0.6617328686251871 17.19091749705639
0 4.242640687119286 0.6210108459405602 17.111792396868736
0 4.242640687119286 0.4886642722155228 17.185426594017958
0 4.242640687119286 0.3563176984904854 17.152665946383983
1 4.242640687119286 0.39703972117511227 17.186057277472127
0 4.242640687119286 0.23415163043660467 17.186415064061187
2 4.242640687119286 0.5802888232559333 17.185420917940903
2 4.242640687119286 0.31559567580585846 17.157562443063544
2 4.242640687119286 0.05090252835578363 17.164357811821567
0 4.242640687119286 0.10180505671156727 17.122580947082977
2 4.242640687119286 0.18324910208082107 17.136824525864853
1 4.242640687119286 0.010180505671156725 17.143612844719343
2 4.242640687119286 0.44794224953089595 17.229788390276966
0 4.242640687119286 0.7635379253367544 17.18922266142328
1 4.242640687119286 0.5395668005713065 17.1413860581945
1 4.242640687119286 0.8042599480213812 17.24396931770861
1 4.242640687119286 0.2748736531212316 17.212075723253655
0 4.242640687119286 0.8958844990617919 17.235291339834255
1 4.242640687119286 0.14252707939619416 17.181323906597168
1 4.242640687119286 0.9366065217464187 17.249710404677415
1 4.242640687119286 0.6719133742963439 17.19898014072598
0 4.242640687119286 0.6311913516117169 17.14948631340301
0 4.242640687119286 0.4988447778866795 17.13204109256102
0 4.242640687119286 0.36649820416164214 17.216075920467013
1 4.242640687119286 0.407220226846269 17.20003033653091
2 4.242640687119286 0.59046932892709 17.192917292383733
2 4.242640687119286 0.3257761814770152 17.20605424572323
0 4.242640687119286 0.2443321361077614 17.174281145306104
2 4.242640687119286 0.06108303402694035 17.18328758243505
1 4.242640687119286 0.02036101134231345 17.154427071582294
2 4.242640687119286 0.1934296077519778 17.153111435977337
1 4.242640687119286 0.5497473062424632 17.19271686521467
0 4.242640687119286 0.11198556238272396 17.17361534893147
0 4.242640687119286 0.773718431007911 17.229963180502885
1 4.242640687119286 0.9467870274175754 17.11178307063428
2 4.242640687119286 0.4581227552020526 17.141418586941818
1 4.242640687119286 0.814440453692538 17.15268138989243
1 4.242640687119286 0.28505415879238827 17.15770138239594
0 4.242640687119286 0.5090252835578363 17.101335273022915
1 4.242640687119286 0.15270758506735085 17.187597337752035
1 4.242640687119286 0.6820938799675006 17.11177950836119
0 4.242640687119286 0.6413718572828736 17.13102488946283
0 4.242640687119286 0.9060650047329485 17.12571876020379
0 4.242640687119286 0.3766787098327989 17.15268174714631
1 4.242640687119286 0.4174007325174257 17.180601243984142
2 4.242640687119286 0.6006498345982468 17.17878177675663
2 4.242640687119286 0.33595668714817195 17.235349951498357
0 4.242640687119286 0.25451264177891814 17.11177856105422
1 4.242640687119286 0.030541517013470174 17.11177127960409
2 4.242640687119286 0.07126353969809707 17.206482283849148
1 4.242640687119286 0.5599278119136198 17.173441277337623
0 4.242640687119286 0.7838989366790677 17.227322037906074
2 4.242640687119286 0.2036101134231345 17.111796222973684
1 4.242640687119286 0.9569675330887321 17.186818069357983
0 4.242640687119286 0.1221660680538807 17.132884165879872
2 4.242640687119286 0.46830326087320934 17.180915199618372
1 4.242640687119286 0.8246209593636947 17.191654248845975
0 4.242640687119286 0.3868592155039555 17.27314907046552
1 4.242640687119286 0.295234664463545 17.146537664302265
0 4.242640687119286 0.519205789228993 17.152717201370038
0 4.242640687119286 0.9162455104041052 17.194835801037577
1 4.242640687119286 0.6922743856386573 17.153889215784883
0 4.242640687119286 0.6515523629540304 17.14489541641878
1 4.242640687119286 0.1628880907385076 17.221386931864807
1 4.242640687119286 0.42758123818858246 17.101317397549565
2 4.242640687119286 0.34613719281932864 17.141320009783982
2 4.242640687119286 0.6108303402694035 17.15536494202798
0 4.242640687119286 0.2646931474500749 17.122613848382954
1 4.242640687119286 0.9671480387598889 17.1858649746773
1 4.242640687119286 0.0407220226846269 17.13745918611452
2 4.242640687119286 0.21379061909429123 17.21882171849365
1 4.242640687119286 0.5701083175847765 17.14262226491821
2 4.242640687119286 0.0814440453692538 17.13296414687643
0 4.242640687119286 0.13234657372503744 17.25777752502465
0 4.242640687119286 0.7940794423502245 17.132830456015206
2 4.242640687119286 0.47848376654436603 17.201594325575932
1 4.242640687119286 0.8348014650348514 17.247995776132
1 4.242640687119286 0.30541517013470176 17.111777121733383
0 4.242640687119286 0.5293862949001498 17.245769094341306
0 4.242640687119286 0.39703972117511227 17.174747980660044
0 4.242640687119286 0.6617328686251871 17.15352624173521
1 4.242640687119286 0.7024548913098141 17.15046247295362
1 4.242640687119286 0.17306859640966432 17.249006618986215
0 4.242640687119286 0.9264260160752619 17.111850729836927
1 4.242640687119286 0.4377617438597392 17.166675187388577
2 4.242640687119286 0.7533574196655975 17.2729528099146
2 4.242640687119286 0.8857039933906351 17.178518559512426
2 4.242640687119286 0.6210108459405602 17.16433400965031
3 4.242640687119286 0.39703972117511227 17.25917866003479
3 4.242640687119286 0.13234657372503744 17.111787842642485
3 4.242640687119286 0.6617328686251871 17.203919002036937
3 4.242640687119286 0.9264260160752619 17.14954750207587
2 4.242640687119286 1.0180505671156725 17.204180439623997
3 4.242640687119286 0.2646931474500749 17.142931035509253
3 4.242640687119286 0.5293862949001498 17.141739760347257
4 4.242640687119286 0.0407220226846269 17.253375671150586
3 4.242640687119286 0.7940794423502245 17.12320957010404
4 4.242640687119286 0.17306859640966432 17.192934885193566
4 4.242640687119286 0.30541517013470176 17.22437316367953
4 4.242640687119286 0.4377617438597392 17.176893246472176
4 4.242640687119286 0.5701083175847765 17.210937089044947
5 4.242640687119286 0.0814440453692538 17.17844451890965
4 4.242640687119286 0.9671480387598889 17.20339732824432
4 4.242640687119286 0.8348014650348514 17.13272312710023
4 4.242640687119286 0.7024548913098141 17.130439538867478
2 4.242640687119286 0.7635379253367544 17.215200785243972
2 4.242640687119286 0.6311913516117169 17.11178079958389
2 4.242640687119286 0.8958844990617919 17.213932624611395
3 4.242640687119286 0.407220226846269 17.15266452704585
3 4.242640687119286 0.9366065217464187 17.19027537617309
3 4.242640687119286 0.14252707939619416 17.145597237512998
3 4.242640687119286 0.6719133742963439 17.210469665304032
3 4.242640687119286 0.8042599480213812 17.156681862376132
3 4.242640687119286 0.5395668005713065 17.111767760145646
3 4.242640687119286 0.010180505671156725 17.18120196576871
4 4.242640687119286 0.05090252835578363 17.132868267859845
4 4.242640687119286 0.31559567580585846 17.13269896742269
3 4.242640687119286 0.2748736531212316 17.18006123353792
4 4.242640687119286 0.18324910208082107 17.221111576508193
4 4.242640687119286 0.44794224953089595 17.141286854181267
5 4.242640687119286 0.09162455104041053 17.132824048425153
4 4.242640687119286 0.9773285444310456 17.12256483203242
4 4.242640687119286 0.7126353969809708 17.203409800472002
4 4.242640687119286 0.5802888232559333 17.182292875326183
4 4.242640687119286 0.8449819707060082 17.14127776571658
2 4.242640687119286 0.773718431007911 17.26096275586097
2 4.242640687119286 0.6413718572828736 17.141340634502658
2 4.242640687119286 0.9060650047329485 17.149457704497248
3 4.242640687119286 0.4174007325174257 17.1538955373898
3 4.242640687119286 0.15270758506735085 17.154112240703785
3 4.242640687119286 0.9467870274175754 17.129675848946448
3 4.242640687119286 0.814440453692538 17.11177707333247
4 4.242640687119286 0.06108303402694035 17.236306762600826
3 4.242640687119286 0.02036101134231345 17.175601406769015
3 4.242640687119286 0.6820938799675006 17.207613232430383
3 4.242640687119286 0.28505415879238827 17.18641607166454
5 4.242640687119286 0.10180505671156727 17.20597886753246
3 4.242640687119286 0.5497473062424632 17.216725470081588
4 4.242640687119286 0.3257761814770152 17.125961159461973
4 4.242640687119286 0.4581227552020526 17.153408425649392
4 4.242640687119286 0.9875090501022024 17.164065000423296
4 4.242640687119286 0.1934296077519778 17.199264678421287
4 4.242640687119286 0.59046932892709 17.111771676235094
2 4.242640687119286 0.6515523629540304 17.258139159855965
4 4.242640687119286 0.8551624763771649 17.11179495279621
4 4.242640687119286 0.7228159026521275 17.152405832200426
2 4.242640687119286 0.7838989366790677 17.2091422666497
2 4.242640687119286 0.9162455104041052 17.1117895007062
3 4.242640687119286 0.42758123818858246 17.111783918754366
3 4.242640687119286 0.9569675330887321 17.221814174584505
3 4.242640687119286 0.1628880907385076 17.17317423708259
3 4.242640687119286 0.030541517013470174 17.22883093109759
3 4.242640687119286 0.295234664463545 17.20152478992751
3 4.242640687119286 0.8246209593636947 17.185376696710136
4 4.242640687119286 0.07126353969809707 17.135498684786388
3 4.242640687119286 0.6922743856386573 17.1919809575
5 4.242640687119286 0.11198556238272396 17.243718923371112
4 4.242640687119286 0.33595668714817195 17.184911137643457
3 4.242640687119286 0.5599278119136198 17.21460982655724
4 4.242640687119286 0.997689555773359 17.21572872262483
4 4.242640687119286 0.2036101134231345 17.141948642452107
2 4.242640687119286 0.6617328686251871 17.163617747692893
4 4.242640687119286 0.8653429820483216 17.294546105817503
4 4.242640687119286 0.46830326087320934 17.198256803646935
4 4.242640687119286 0.6006498345982468 17.130055256708864
2 4.242640687119286 0.9264260160752619 17.111771576096302
2 4.242640687119286 0.7940794423502245 17.24327913589707
4 4.242640687119286 0.7329964083232843 17.197995604645804
3 4.242640687119286 0.4377617438597392 17.173577457745836
3 4.242640687119286 0.17306859640966432 17.275044087750388
3 4.242640687119286 0.9671480387598889 17.170516553666072
3 4.242640687119286 0.0407220226846269 17.12269546246756
3 4.242640687119286 0.30541517013470176 17.164330968361053
4 4.242640687119286 0.0814440453692538 17.17273440342
3 4.242640687119286 0.7024548913098141 17.143844403967456
3 4.242640687119286 0.8348014650348514 17.193243559538164
5 4.242640687119286 0.1221660680538807 17.26009729139804
3 4.242640687119286 0.5701083175847765 17.11179528318216
4 4.242640687119286 0.34613719281932864 17.253760077626303
4 4.242640687119286 0.21379061909429123 17.236646427524327
4 4.242640687119286 0.8755234877194784 17.152063152924054
4 4.242640687119286 0.6108303402694035 17.153729099240625
3 4.242640687119286 0.18324910208082107 17.101315315963305
2 4.242640687119286 0.6719133742963439 17.217502102913052
2 4.242640687119286 0.8042599480213812 17.191683349935154
4 4.242640687119286 0.743176913994441 17.1231876214785
4 4.242640687119286 1.0078700614445157 17.17663568047801
2 4.242640687119286 0.9366065217464187 17.196304746755196
4 4.242640687119286 0.47848376654436603 17.184114387197617
3 4.242640687119286 0.05090252835578363 17.198082410440485
3 4.242640687119286 0.44794224953089595 17.133279271828428
3 4.242640687119286 0.9773285444310456 17.13306207422235
3 4.242640687119286 0.31559567580585846 17.230747994839987
4 4.242640687119286 0.09162455104041053 17.213430254680134
5 4.242640687119286 0.13234657372503744 17.13731017244306
3 4.242640687119286 0.7126353969809708 17.207657846835716
3 4.242640687119286 0.8449819707060082 17.111809910666068
3 4.242640687119286 0.5802888232559333 17.11179119239469
4 4.242640687119286 0.3563176984904854 17.14270614611707
4 4.242640687119286 0.22397112476544798 17.10130072381801
2 4.242640687119286 0.814440453692538 17.254507942438504
4 4.242640687119286 0.7533574196655975 17.200340202507324
3 4.242640687119286 0.06108303402694035 17.195008080252876
3 4.242640687119286 0.1934296077519778 17.1564777562198
4 4.242640687119286 0.4886642722155228 17.245714938076596
4 4.242640687119286 0.8857039933906351 17.175021822835667
4 4.242640687119286 0.6210108459405602 17.202310683108664
2 4.242640687119286 0.6820938799675006 17.132052719216464
4 4.242640687119286 1.0180505671156725 17.268141361021463
3 4.242640687119286 0.4581227552020526 17.23593450056568
2 4.242640687119286 0.9467870274175754 17.16365476775757
3 4.242640687119286 0.3257761814770152 17.129810164027493
3 4.242640687119286 0.7228159026521275 17.166663888897993
3 4.242640687119286 0.9875090501022024 17.11341170592891
5 4.242640687119286 0.14252707939619416 17.210950964709298
4 4.242640687119286 0.10180505671156727 17.111781110143678
3 4.242640687119286 0.8551624763771649 17.19418452122305
3 4.242640687119286 0.59046932892709 17.132089725877538
4 4.242640687119286 0.36649820416164214 17.15496969152403
4 4.242640687119286 0.23415163043660467 17.193685073361788
2 4.242640687119286 0.8246209593636947 17.19295864552895
4 4.242640687119286 0.7635379253367544 17.154384062119863
3 4.242640687119286 0.07126353969809707 17.17843847454686
5 4.242640687119286 0.010180505671156725 17.143034963764144
4 4.242640687119286 0.4988447778866795 17.122643961314882
4 4.242640687119286 0.8958844990617919 17.179115098110007
3 4.242640687119286 0.2036101134231345 17.14958205647212
4 4.242640687119286 0.6311913516117169 17.217453672919078
2 4.242640687119286 0.6922743856386573 17.205051134881156
3 4.242640687119286 0.7329964083232843 17.13096841853224
3 4.242640687119286 0.997689555773359 17.137448578321873
3 4.242640687119286 0.8653429820483216 17.245064230141523
3 4.242640687119286 0.33595668714817195 17.244539685961094
5 4.242640687119286 0.15270758506735085 17.111788445782928
4 4.242640687119286 0.11198556238272396 17.15258268795522
2 4.242640687119286 0.9569675330887321 17.137803725563973
3 4.242640687119286 0.46830326087320934 17.223355584912035
3 4.242640687119286 0.6006498345982468 17.12257612635377
4 4.242640687119286 0.3766787098327989 17.15254714352562
4 4.242640687119286 0.2443321361077614 17.1117865111627
2 4.242640687119286 0.8348014650348514 17.101275172279962
4 4.242640687119286 0.773718431007911 17.191928862481554
3 4.242640687119286 0.0814440453692538 17.186120635720428
4 4.242640687119286 0.9060650047329485 17.1731422277299
3 4.242640687119286 0.21379061909429123 17.11179712965084
4 4.242640687119286 0.6413718572828736 17.2187887119384
5 4.242640687119286 0.02036101134231345 17.1525564375172
4 4.242640687119286 0.5090252835578363 17.18225781121098
2 4.242640687119286 0.7024548913098141 17.21771931451935
3 4.242640687119286 0.743176913994441 17.22893671341299
4 4.242640687119286 0.1221660680538807 17.122638254715838
5 4.242640687119286 0.1628880907385076 17.22910604707738
3 4.242640687119286 1.0078700614445157 17.201370344438786
3 4.242640687119286 0.8755234877194784 17.15354039235622
3 4.242640687119286 0.34613719281932864 17.151926119286795
3 4.242640687119286 0.47848376654436603 17.10129230740948
2 4.242640687119286 0.9671480387598889 17.2294777797292
3 4.242640687119286 0.6108303402694035 17.172513541998608
4 4.242640687119286 0.3868592155039555 17.111775570917164
4 4.242640687119286 0.25451264177891814 17.207218505920135
2 4.242640687119286 0.8449819707060082 17.15473743004407
4 4.242640687119286 0.7838989366790677 17.194144180756908
3 4.242640687119286 0.09162455104041053 17.137611883025208
5 4.242640687119286 0.030541517013470174 17.13112251374357
3 4.242640687119286 0.22397112476544798 17.204606536795062
4 4.242640687119286 0.6515523629540304 17.191270238877387
4 4.242640687119286 0.9162455104041052 17.15097309839525
4 4.242640687119286 0.519205789228993 17.21920724216927
2 4.242640687119286 0.7126353969809708 17.18457499598126
4 4.242640687119286 0.13234657372503744 17.15654024465931
5 4.242640687119286 0.17306859640966432 17.132979434481847
2 4.242640687119286 0.9773285444310456 17.21591564810582
3 4.242640687119286 1.0180505671156725 17.1118075878186
3 4.242640687119286 0.7533574196655975 17.23565193450262
3 4.242640687119286 0.4886642722155228 17.16889961428818
3 4.242640687119286 0.8857039933906351 17.15475637249939
3 4.242640687119286 0.3563176984904854 17.181962588471826
3 4.242640687119286 0.6210108459405602 17.132012039924696
4 4.242640687119286 0.39703972117511227 17.246639900928486
4 4.242640687119286 0.2646931474500749 17.253751935355478
2 4.242640687119286 0.8551624763771649 17.18294793261306
4 4.242640687119286 0.7940794423502245 17.152517139569827
5 4.242640687119286 0.0407220226846269 17.131291070776538
3 4.242640687119286 0.23415163043660467 17.1754430790507
3 4.242640687119286 0.10180505671156727 17.235254520573232
4 4.242640687119286 0.6617328686251871 17.266280414934013
4 4.242640687119286 0.9264260160752619 17.157051168104587
4 4.242640687119286 0.5293862949001498 17.15275696622068
2 4.242640687119286 0.7228159026521275 17.215384249189313
3 4.242640687119286 0.4988447778866795 17.21388207503735
4 4.242640687119286 0.010180505671156725 17.12261334119664
5 4.242640687119286 0.18324910208082107 17.20114202144031
3 4.242640687119286 0.8958844990617919 17.184395230100023
3 4.242640687119286 0.36649820416164214 17.16476869173819
4 4.242640687119286 0.14252707939619416 17.14386578664567
2 4.242640687119286 0.9875090501022024 17.137556147139072
3 4.242640687119286 0.6311913516117169 17.22738234994879
3 4.242640687119286 0.7635379253367544 17.19192692242357
4 4.242640687119286 0.407220226846269 17.201131050802353
4 4.242640687119286 0.2748736531212316 17.143982525608603
2 4.242640687119286 0.8653429820483216 17.111777472301235
4 4.242640687119286 0.8042599480213812 17.24995088551092
3 4.242640687119286 0.11198556238272396 17.19035161620299
5 4.242640687119286 0.05090252835578363 17.20681088842845
3 4.242640687119286 0.2443321361077614 17.196822592248665
4 4.242640687119286 0.6719133742963439 17.15723265375594
2 4.242640687119286 0.7329964083232843 17.220099905480986
4 4.242640687119286 0.9366065217464187 17.164774131754037
4 4.242640687119286 0.5395668005713065 17.189039693233674
4 4.242640687119286 0.02036101134231345 17.13139596208567
3 4.242640687119286 0.5090252835578363 17.25743025607096
4 4.242640687119286 0.15270758506735085 17.20977376551776
5 4.242640687119286 0.1934296077519778 17.15264967750017
3 4.242640687119286 0.9060650047329485 17.159660245147606
3 4.242640687119286 0.3766787098327989 17.216882784681783
2 4.242640687119286 0.997689555773359 17.153208292003146
3 4.242640687119286 0.6413718572828736 17.153808888161635
3 4.242640687119286 0.773718431007911 17.141186423419846
4 4.242640687119286 0.4174007325174257 17.14206266142236
4 4.242640687119286 0.28505415879238827 17.241918695761346
2 4.242640687119286 0.8755234877194784 17.209267276893968
4 4.242640687119286 0.814440453692538 17.23694076770851
3 4.242640687119286 0.1221660680538807 17.178569849217652
5 4.242640687119286 0.06108303402694035 17.267994138877263
3 4.242640687119286 0.25451264177891814 17.209012826871792
4 4.242640687119286 0.6820938799675006 17.199505004335627
2 4.242640687119286 0.743176913994441 17.101281574606773
4 4.242640687119286 0.9467870274175754 17.18436596922014
4 4.242640687119286 0.030541517013470174 17.250357972973102
4 4.242640687119286 0.5497473062424632 17.19302357854053
5 4.242640687119286 0.2036101134231345 17.209847346467505
3 4.242640687119286 0.519205789228993 17.17031461343887
3 4.242640687119286 0.3868592155039555 17.279948528167587
4 4.242640687119286 0.1628880907385076 17.199365897918355
3 4.242640687119286 0.9162455104041052 17.14385888029977
3 4.242640687119286 0.6515523629540304 17.20776555369924
2 4.242640687119286 1.0078700614445157 17.27090403115883
3 4.242640687119286 0.7838989366790677 17.168556591001618
4 4.242640687119286 0.42758123818858246 17.111792711762934
4 4.242640687119286 0.295234664463545 17.18365054801321
5 4.242640687119286 0.21379061909429123 17.143715707922947
4 4.242640687119286 0.8246209593636947 17.149506571039133
5 4.242640687119286 0.34613719281932864 17.256022878087236
5 4.242640687119286 0.07126353969809707 17.211618365451532
